#x_m,y_m
-13.100811365086347,-18.138320982898932
-13.100811365086347,-18.18837098289893
-13.100811365086347,-18.23842098289893
-13.100811365086347,-18.28847098289893
-13.100811365086347,-18.338520982898928
-13.100811365086347,-18.388570982898926
-13.100811365086347,-18.438620982898925
-13.100811365086347,-18.488670982898924
-13.100811365086347,-18.538720982898923
-13.100811365086347,-18.588770982898936
-13.100811365086347,-18.638820982898935
-13.050761365086348,-18.688870982898933
-13.050761365086348,-18.738920982898932
-13.050761365086348,-18.78897098289893
-13.050761365086348,-18.83902098289893
-13.050761365086348,-18.88907098289893
-13.050761365086348,-18.939120982898928
-13.050761365086348,-18.989170982898926
-13.050761365086348,-19.039220982898925
-13.050761365086348,-19.089270982898924
-13.00071136508635,-19.139320982898923
-13.00071136508635,-19.189370982898936
-13.00071136508635,-19.239420982898935
-13.00071136508635,-19.289470982898933
-12.950661365086347,-19.339520982898932
-12.950661365086347,-19.38957098289893
-12.950661365086347,-19.43962098289893
-12.900611365086348,-19.48967098289893
-12.900611365086348,-19.539720982898928
-12.900611365086348,-19.589770982898926
-12.900611365086348,-19.639820982898925
-12.900611365086348,-19.689870982898924
-12.85056136508635,-19.739920982898923
-12.85056136508635,-19.789970982898936
-12.85056136508635,-19.840020982898935
-12.85056136508635,-19.890070982898933
-12.800511365086347,-19.940120982898932
-12.800511365086347,-19.99017098289893
-12.750461365086348,-20.04022098289893
-12.750461365086348,-20.09027098289893
-12.750461365086348,-20.140320982898928
-12.750461365086348,-20.190370982898926
-12.70041136508635,-20.240420982898925
-12.70041136508635,-20.290470982898924
-12.650361365086347,-20.340520982898923
-12.650361365086347,-20.390570982898936
-12.600311365086348,-20.440620982898935
-12.600311365086348,-20.490670982898934
-12.600311365086348,-20.540720982898932
-12.55026136508635,-20.59077098289893
-12.55026136508635,-20.64082098289893
-12.500211365086347,-20.69087098289893
-12.500211365086347,-20.740920982898928
-12.450161365086348,-20.790970982898926
-12.450161365086348,-20.841020982898925
-12.40011136508635,-20.891070982898924
-12.40011136508635,-20.941120982898923
-12.350061365086347,-20.991170982898936
-12.300011365086348,-21.041220982898935
-12.300011365086348,-21.091270982898934
-12.24996136508635,-21.141320982898932
-12.24996136508635,-21.19137098289893
-12.199911365086347,-21.24142098289893
-12.149861365086348,-21.29147098289893
